question_index,checkpoint,valid_votes,margin,stop,forced,cumulative_output_tokens
291,2,2,0.0,False,False,716
291,3,3,0.3333333333333333,False,False,1072
291,4,4,0.5,True,False,1398
292,2,1,1.0,True,False,1907
293,2,2,1.0,True,False,1133
294,2,2,0.0,False,False,827
294,3,3,0.0,False,False,1658
294,4,4,0.0,False,False,2330
294,5,5,0.2,False,False,3256
294,6,6,0.3333333333333333,False,False,4077
294,7,7,0.42857142857142855,False,False,4656
294,8,7,0.42857142857142855,False,False,5680
294,9,8,0.375,False,False,6607
294,10,8,0.375,False,False,7631
294,11,9,0.4444444444444444,False,False,8606
294,12,10,0.5,True,False,9532
295,2,2,0.0,False,False,1245
295,3,3,0.0,False,False,1769
295,4,4,0.25,False,False,2377
295,5,5,0.2,False,False,3210
295,6,6,0.3333333333333333,False,False,4144
295,7,6,0.3333333333333333,False,False,5168
295,8,7,0.42857142857142855,False,False,6036
295,9,8,0.25,False,False,6751
295,10,9,0.2222222222222222,False,False,7532
295,11,10,0.2,False,False,8274
295,12,11,0.09090909090909091,False,False,9200
295,13,12,0.16666666666666666,False,False,10224
295,14,13,0.15384615384615385,False,False,11172
295,15,13,0.15384615384615385,False,False,12196
295,16,14,0.07142857142857142,True,True,12873
296,2,1,1.0,True,False,1933
297,2,2,1.0,True,False,1494
298,2,2,0.0,False,False,1584
298,3,2,0.0,False,False,2608
298,4,2,0.0,False,False,3632
298,5,3,0.3333333333333333,False,False,4542
298,6,3,0.3333333333333333,False,False,5566
298,7,3,0.3333333333333333,False,False,6590
298,8,4,0.5,True,False,7611
299,2,2,1.0,True,False,780
300,2,2,1.0,True,False,534
301,2,2,0.0,False,False,1019
301,3,3,0.0,False,False,1495
301,4,4,0.25,False,False,1850
301,5,5,0.0,False,False,2327
301,6,6,0.0,False,False,2751
301,7,7,0.14285714285714285,False,False,3183
301,8,8,0.25,False,False,3689
301,9,9,0.2222222222222222,False,False,4114
301,10,10,0.3,False,False,4590
301,11,11,0.36363636363636365,False,False,5082
301,12,12,0.4166666666666667,False,False,5466
301,13,13,0.46153846153846156,False,False,5937
301,14,14,0.5,True,False,6387
302,2,2,0.0,False,False,1534
302,3,2,0.0,False,False,2558
302,4,3,0.0,False,False,3153
302,5,3,0.0,False,False,4177
302,6,4,0.0,False,False,4697
302,7,5,0.0,False,False,5189
302,8,6,0.16666666666666666,False,False,5733
302,9,7,0.2857142857142857,False,False,6413
302,10,7,0.2857142857142857,False,False,7437
302,11,8,0.25,False,False,7908
302,12,9,0.2222222222222222,False,False,8589
302,13,10,0.3,False,False,9613
302,14,11,0.18181818181818182,False,False,10160
302,15,12,0.08333333333333333,False,False,10716
302,16,12,0.08333333333333333,True,True,11740
303,2,2,1.0,True,False,1516
304,2,2,1.0,True,False,1579
305,2,2,1.0,True,False,1196
306,2,2,1.0,True,False,1526
307,2,2,1.0,True,False,1162
308,2,1,1.0,True,False,1943
309,2,1,1.0,True,False,1715
310,2,2,1.0,True,False,785
311,2,2,1.0,True,False,1354
312,2,2,1.0,True,False,871
313,2,2,1.0,True,False,798
314,2,2,1.0,True,False,694
315,2,2,1.0,True,False,900
316,2,2,1.0,True,False,1915
317,2,2,1.0,True,False,1212
318,2,2,1.0,True,False,962
319,2,2,1.0,True,False,684
320,2,2,1.0,True,False,992
321,2,2,1.0,True,False,698
322,2,2,1.0,True,False,705
323,2,2,1.0,True,False,844
324,2,2,0.0,False,False,1640
324,3,3,0.3333333333333333,False,False,2380
324,4,4,0.5,True,False,3360
325,2,2,1.0,True,False,941
326,2,0,,False,False,2048
326,3,1,1.0,True,False,3024
327,2,1,1.0,True,False,2048
328,2,0,,False,False,2048
328,3,1,1.0,True,False,2991
329,2,2,1.0,True,False,439
330,2,2,1.0,True,False,1019
331,2,2,1.0,True,False,1366
332,2,2,0.0,False,False,1290
332,3,3,0.0,False,False,2314
332,4,4,0.25,False,False,3076
332,5,5,0.2,False,False,3939
332,6,6,0.3333333333333333,False,False,4963
332,7,7,0.2857142857142857,False,False,5987
332,8,8,0.125,False,False,6677
332,9,9,0.2222222222222222,False,False,7701
332,10,10,0.1,False,False,8416
332,11,11,0.09090909090909091,False,False,9440
332,12,12,0.16666666666666666,False,False,10415
332,13,13,0.23076923076923078,False,False,10895
332,14,14,0.14285714285714285,False,False,11865
332,15,15,0.2,False,False,12665
332,16,16,0.125,True,True,13304
333,2,1,1.0,True,False,2048
334,2,2,1.0,True,False,930
335,2,2,1.0,True,False,1472
336,2,2,1.0,True,False,504
337,2,2,1.0,True,False,944
338,2,2,1.0,True,False,633
339,2,2,1.0,True,False,1372
340,2,0,,False,False,2048
340,3,0,,False,False,3072
340,4,0,,False,False,4096
340,5,0,,False,False,5120
340,6,0,,False,False,6144
340,7,0,,False,False,7168
340,8,0,,False,False,8192
340,9,0,,False,False,9216
340,10,0,,False,False,10240
340,11,0,,False,False,11264
340,12,0,,False,False,12288
340,13,0,,False,False,13312
340,14,0,,False,False,14336
340,15,0,,False,False,15360
340,16,0,,True,True,16384
341,2,2,1.0,True,False,783
342,2,2,1.0,True,False,692
343,2,2,1.0,True,False,721
344,2,2,1.0,True,False,848
345,2,2,1.0,True,False,629
346,2,2,1.0,True,False,1123
347,2,2,1.0,True,False,759
348,2,2,1.0,True,False,840
349,2,2,1.0,True,False,625
350,2,2,1.0,True,False,658
351,2,2,1.0,True,False,1067
352,2,1,1.0,True,False,1917
353,2,2,1.0,True,False,882
354,2,2,0.0,False,False,1450
354,3,3,0.3333333333333333,False,False,1858
354,4,4,0.5,True,False,2463
355,2,2,0.0,False,False,1219
355,3,3,0.3333333333333333,False,False,1874
355,4,4,0.25,False,False,2794
355,5,5,0.2,False,False,3571
355,6,6,0.3333333333333333,False,False,4067
355,7,7,0.14285714285714285,False,False,4566
355,8,8,0.25,False,False,5128
355,9,9,0.3333333333333333,False,False,5713
355,10,10,0.4,False,False,6385
355,11,11,0.36363636363636365,False,False,7123
355,12,12,0.4166666666666667,False,False,8147
355,13,12,0.4166666666666667,False,False,9171
355,14,13,0.38461538461538464,False,False,10008
355,15,14,0.42857142857142855,False,False,10709
355,16,15,0.4666666666666667,True,True,11729
356,2,2,1.0,True,False,1453
357,2,2,0.0,False,False,991
357,3,3,0.0,False,False,1363
357,4,4,0.25,False,False,1976
357,5,5,0.4,False,False,2372
357,6,6,0.5,True,False,2812
358,2,2,0.0,False,False,818
358,3,3,0.3333333333333333,False,False,1335
358,4,4,0.5,True,False,1915
359,2,1,1.0,True,False,1803
360,2,2,1.0,True,False,826
361,2,2,1.0,True,False,1424
362,2,2,1.0,True,False,364
363,2,2,1.0,True,False,543
364,2,2,1.0,True,False,1507
365,2,2,1.0,True,False,1433
366,2,2,1.0,True,False,950
367,2,2,1.0,True,False,560
368,2,2,1.0,True,False,568
369,2,2,0.0,False,False,625
369,3,3,0.3333333333333333,False,False,972
369,4,4,0.25,False,False,1277
369,5,5,0.4,False,False,1610
369,6,6,0.5,True,False,1927
370,2,2,1.0,True,False,636
371,2,2,0.0,False,False,1982
371,3,3,0.0,False,False,2856
371,4,3,0.0,False,False,3880
371,5,4,0.0,False,False,4524
371,6,4,0.0,False,False,5548
371,7,4,0.0,False,False,6572
371,8,5,0.2,False,False,7385
371,9,5,0.2,False,False,8409
371,10,6,0.0,False,False,9386
371,11,7,0.0,False,False,10259
371,12,8,0.0,False,False,10994
371,13,8,0.0,False,False,12018
371,14,9,0.0,False,False,12692
371,15,10,0.1,False,False,13716
371,16,11,0.18181818181818182,True,True,14407
372,2,2,0.0,False,False,1379
372,3,3,0.0,False,False,1727
372,4,4,0.0,False,False,2095
372,5,5,0.0,False,False,2481
372,6,6,0.16666666666666666,False,False,3219
372,7,7,0.14285714285714285,False,False,3828
372,8,8,0.125,False,False,4263
372,9,9,0.1111111111111111,False,False,5198
372,10,10,0.0,False,False,5747
372,11,11,0.0,False,False,6232
372,12,12,0.0,False,False,6764
372,13,13,0.07692307692307693,False,False,7343
372,14,14,0.07142857142857142,False,False,7940
372,15,15,0.0,False,False,8374
372,16,16,0.0,True,True,9220
373,2,2,1.0,True,False,878
374,2,2,1.0,True,False,540
375,2,2,1.0,True,False,1118
376,2,2,1.0,True,False,1913
377,2,2,1.0,True,False,876
378,2,2,1.0,True,False,1139
379,2,2,0.0,False,False,1566
379,3,3,0.3333333333333333,False,False,2384
379,4,4,0.5,True,False,3068
380,2,1,1.0,True,False,1426
381,2,1,1.0,True,False,2048
382,2,2,1.0,True,False,1450
383,2,2,1.0,True,False,1299
384,2,2,1.0,True,False,345
385,2,2,1.0,True,False,752
386,2,2,1.0,True,False,895
387,2,2,1.0,True,False,639
388,2,2,1.0,True,False,792
389,2,2,0.0,False,False,836
389,3,3,0.0,False,False,1325
389,4,4,0.25,False,False,1919
389,5,5,0.0,False,False,2423
389,6,6,0.16666666666666666,False,False,2771
389,7,7,0.0,False,False,3154
389,8,8,0.125,False,False,4008
389,9,9,0.2222222222222222,False,False,4566
389,10,10,0.2,False,False,5059
389,11,11,0.2727272727272727,False,False,5528
389,12,12,0.3333333333333333,False,False,6059
389,13,13,0.3076923076923077,False,False,6572
389,14,14,0.2857142857142857,False,False,6979
389,15,15,0.3333333333333333,False,False,7626
389,16,16,0.375,True,True,8123
390,2,1,1.0,True,False,1968
391,2,2,1.0,True,False,1749
392,2,2,0.0,False,False,1835
392,3,3,0.0,False,False,2845
392,4,4,0.0,False,False,3869
392,5,5,0.2,False,False,4658
392,6,6,0.0,False,False,5682
392,7,7,0.14285714285714285,False,False,6706
392,8,8,0.25,False,False,7730
392,9,9,0.3333333333333333,False,False,8635
392,10,9,0.3333333333333333,False,False,9659
392,11,9,0.3333333333333333,False,False,10683
392,12,10,0.3,False,False,11549
392,13,11,0.18181818181818182,False,False,12573
392,14,12,0.16666666666666666,False,False,13129
392,15,12,0.16666666666666666,False,False,14153
392,16,12,0.16666666666666666,True,True,15177
393,2,2,1.0,True,False,883
394,2,2,1.0,True,False,1612
395,2,2,1.0,True,False,675
396,2,2,0.0,False,False,862
396,3,3,0.0,False,False,1489
396,4,4,0.25,False,False,1936
396,5,5,0.4,False,False,2414
396,6,6,0.5,True,False,3008
397,2,2,1.0,True,False,713
398,2,1,1.0,True,False,2048
399,2,2,1.0,True,False,544
400,2,2,0.0,False,False,1484
400,3,3,0.0,False,False,2468
400,4,4,0.25,False,False,3492
400,5,5,0.2,False,False,3890
400,6,6,0.16666666666666666,False,False,4447
400,7,7,0.2857142857142857,False,False,4925
400,8,8,0.125,False,False,5482
400,9,9,0.1111111111111111,False,False,6506
400,10,9,0.1111111111111111,False,False,7530
400,11,10,0.0,False,False,8553
400,12,11,0.0,False,False,8950
400,13,12,0.08333333333333333,False,False,9519
400,14,13,0.0,False,False,10029
400,15,14,0.07142857142857142,False,False,10897
400,16,15,0.13333333333333333,True,True,11805
401,2,1,1.0,True,False,1990
402,2,2,0.0,False,False,743
402,3,3,0.3333333333333333,False,False,1169
402,4,4,0.5,True,False,1571
403,2,2,1.0,True,False,1114
404,2,2,1.0,True,False,641
405,2,2,1.0,True,False,1449
406,2,2,1.0,True,False,646
407,2,2,1.0,True,False,546
408,2,0,,False,False,2048
408,3,0,,False,False,3072
408,4,0,,False,False,4096
408,5,0,,False,False,5120
408,6,0,,False,False,6144
408,7,0,,False,False,7168
408,8,0,,False,False,8192
408,9,0,,False,False,9216
408,10,0,,False,False,10240
408,11,0,,False,False,11264
408,12,0,,False,False,12288
408,13,0,,False,False,13312
408,14,1,1.0,True,False,14164
409,2,2,1.0,True,False,1234
410,2,2,1.0,True,False,792
411,2,2,1.0,True,False,391
412,2,2,0.0,False,False,1443
412,3,2,0.0,False,False,2467
412,4,2,0.0,False,False,3491
412,5,2,0.0,False,False,4515
412,6,2,0.0,False,False,5539
412,7,2,0.0,False,False,6563
412,8,3,0.3333333333333333,False,False,7575
412,9,3,0.3333333333333333,False,False,8599
412,10,4,0.25,False,False,9341
412,11,4,0.25,False,False,10365
412,12,4,0.25,False,False,11389
412,13,4,0.25,False,False,12413
412,14,4,0.25,False,False,13437
412,15,5,0.2,False,False,14461
412,16,6,0.16666666666666666,True,True,15180
413,2,2,1.0,True,False,627
414,2,2,1.0,True,False,994
415,2,2,1.0,True,False,1693
416,2,2,1.0,True,False,1088
417,2,2,1.0,True,False,1421
418,2,2,1.0,True,False,1401
419,2,1,1.0,True,False,1815
420,2,2,1.0,True,False,1066
421,2,2,0.0,False,False,1788
421,3,2,0.0,False,False,2812
421,4,3,0.3333333333333333,False,False,3775
421,5,4,0.25,False,False,4764
421,6,4,0.25,False,False,5788
421,7,5,0.0,False,False,6674
421,8,5,0.0,False,False,7698
421,9,5,0.0,False,False,8722
421,10,6,0.16666666666666666,False,False,9486
421,11,7,0.2857142857142857,False,False,10505
421,12,8,0.125,False,False,11482
421,13,9,0.2222222222222222,False,False,12235
421,14,9,0.2222222222222222,False,False,13259
421,15,10,0.2,False,False,14259
421,16,11,0.2727272727272727,True,True,15013
422,2,0,,False,False,2048
422,3,1,1.0,True,False,2873
423,2,2,0.0,False,False,1621
423,3,3,0.0,False,False,2311
423,4,4,0.25,False,False,3019
423,5,5,0.4,False,False,3874
423,6,6,0.3333333333333333,False,False,4711
423,7,7,0.2857142857142857,False,False,5655
423,8,8,0.375,False,False,6580
423,9,9,0.2222222222222222,False,False,7577
423,10,10,0.1,False,False,8361
423,11,11,0.0,False,False,9278
423,12,12,0.08333333333333333,False,False,10049
423,13,13,0.15384615384615385,False,False,10946
423,14,14,0.07142857142857142,False,False,11848
423,15,15,0.06666666666666667,False,False,12820
423,16,16,0.0625,True,True,13591
424,2,2,1.0,True,False,828
425,2,2,0.0,False,False,1258
425,3,3,0.0,False,False,1651
425,4,3,0.0,False,False,2675
425,5,4,0.0,False,False,3376
425,6,5,0.0,False,False,4062
425,7,6,0.16666666666666666,False,False,4827
425,8,7,0.14285714285714285,False,False,5851
425,9,8,0.125,False,False,6354
425,10,9,0.1111111111111111,False,False,6910
425,11,10,0.0,False,False,7424
425,12,11,0.0,False,False,8048
425,13,12,0.0,False,False,8429
425,14,13,0.0,False,False,8896
425,15,14,0.07142857142857142,False,False,9388
425,16,15,0.13333333333333333,True,True,9727
426,2,2,1.0,True,False,984
427,2,2,1.0,True,False,858
428,2,1,1.0,True,False,1817
429,2,2,1.0,True,False,1056
430,2,2,1.0,True,False,507
431,2,2,0.0,False,False,1614
431,3,3,0.0,False,False,2360
431,4,4,0.0,False,False,3158
431,5,5,0.2,False,False,3933
431,6,6,0.0,False,False,4931
431,7,7,0.0,False,False,5691
431,8,8,0.125,False,False,6461
431,9,9,0.0,False,False,7293
431,10,10,0.1,False,False,8151
431,11,11,0.18181818181818182,False,False,8987
431,12,12,0.16666666666666666,False,False,9665
431,13,13,0.15384615384615385,False,False,10336
431,14,14,0.14285714285714285,False,False,11191
431,15,15,0.13333333333333333,False,False,11850
431,16,16,0.125,True,True,12566
432,2,1,1.0,True,False,1908
433,2,2,1.0,True,False,1203
434,2,2,1.0,True,False,983
435,2,2,1.0,True,False,1311
436,2,1,1.0,True,False,2028
437,2,2,1.0,True,False,1473
438,2,2,1.0,True,False,640
439,2,1,1.0,True,False,1856
440,2,2,1.0,True,False,891
441,2,2,1.0,True,False,794
442,2,2,1.0,True,False,483
443,2,2,1.0,True,False,592
444,2,2,0.0,False,False,1459
444,3,3,0.3333333333333333,False,False,2028
444,4,4,0.5,True,False,2718
445,2,1,1.0,True,False,1875
446,2,2,1.0,True,False,1476
447,2,2,1.0,True,False,757
448,2,2,1.0,True,False,1603
449,2,2,1.0,True,False,514
450,2,2,1.0,True,False,1125
451,2,2,1.0,True,False,988
452,2,2,1.0,True,False,845
453,2,2,1.0,True,False,716
454,2,0,,False,False,2048
454,3,1,1.0,True,False,2980
455,2,2,1.0,True,False,690
456,2,2,1.0,True,False,1931
457,2,2,1.0,True,False,285
458,2,2,1.0,True,False,1270
459,2,2,1.0,True,False,1575
460,2,2,0.0,False,False,1430
460,3,3,0.0,False,False,1874
460,4,4,0.0,False,False,2281
460,5,5,0.2,False,False,2625
460,6,6,0.3333333333333333,False,False,3014
460,7,7,0.42857142857142855,False,False,3463
460,8,8,0.375,False,False,3936
460,9,9,0.4444444444444444,False,False,4368
460,10,10,0.3,False,False,4876
460,11,11,0.2727272727272727,False,False,5250
460,12,12,0.25,False,False,5593
460,13,13,0.3076923076923077,False,False,6021
460,14,14,0.2857142857142857,False,False,6589
460,15,15,0.2,False,False,6928
460,16,16,0.1875,True,True,7723
461,2,2,1.0,True,False,1337
462,2,2,0.0,False,False,859
462,3,3,0.3333333333333333,False,False,1346
462,4,4,0.25,False,False,2370
462,5,5,0.4,False,False,2796
462,6,6,0.5,True,False,3226
463,2,2,1.0,True,False,644
464,2,2,1.0,True,False,1410
465,2,2,1.0,True,False,558
466,2,2,0.0,False,False,1570
466,3,3,0.0,False,False,2373
466,4,4,0.25,False,False,3081
466,5,5,0.2,False,False,3944
466,6,6,0.0,False,False,4599
466,7,7,0.14285714285714285,False,False,5257
466,8,8,0.125,False,False,5908
466,9,9,0.2222222222222222,False,False,6638
466,10,10,0.2,False,False,7390
466,11,11,0.2727272727272727,False,False,8131
466,12,12,0.25,False,False,8832
466,13,13,0.3076923076923077,False,False,9416
466,14,14,0.2857142857142857,False,False,10293
466,15,15,0.26666666666666666,False,False,11084
466,16,16,0.3125,True,True,11697
467,2,2,1.0,True,False,506
468,2,2,1.0,True,False,587
469,2,2,1.0,True,False,547
470,2,0,,False,False,2048
470,3,1,1.0,True,False,3072
471,2,2,1.0,True,False,548
472,2,2,1.0,True,False,899
473,2,2,1.0,True,False,1416
474,2,2,1.0,True,False,1466
475,2,1,1.0,True,False,1957
476,2,2,1.0,True,False,740
477,2,2,0.0,False,False,1798
477,3,3,0.3333333333333333,False,False,2691
477,4,4,0.5,True,False,3561
478,2,2,1.0,True,False,948
479,2,2,1.0,True,False,804
480,2,2,1.0,True,False,1039
481,2,1,1.0,True,False,1623
482,2,2,0.0,False,False,1346
482,3,3,0.0,False,False,1942
482,4,4,0.0,False,False,2446
482,5,5,0.2,False,False,3047
482,6,6,0.0,False,False,3583
482,7,7,0.14285714285714285,False,False,4431
482,8,8,0.0,False,False,5073
482,9,9,0.1111111111111111,False,False,5838
482,10,10,0.2,False,False,6344
482,11,11,0.18181818181818182,False,False,6943
482,12,12,0.25,False,False,7497
482,13,13,0.3076923076923077,False,False,8272
482,14,14,0.21428571428571427,False,False,8847
482,15,15,0.26666666666666666,False,False,9444
482,16,16,0.3125,True,True,9961
483,2,1,1.0,True,False,1950
484,2,2,1.0,True,False,1475
485,2,0,,False,False,2048
485,3,0,,False,False,3072
485,4,1,1.0,True,False,3538
486,2,2,1.0,True,False,415
487,2,2,1.0,True,False,1328
488,2,2,1.0,True,False,451
489,2,2,1.0,True,False,1009
490,2,1,1.0,True,False,1989
491,2,2,0.0,False,False,922
491,3,3,0.0,False,False,1227
491,4,3,0.0,False,False,2251
491,5,4,0.0,False,False,2617
491,6,5,0.2,False,False,2913
491,7,6,0.16666666666666666,False,False,3252
491,8,7,0.0,False,False,3548
491,9,8,0.0,False,False,3835
491,10,9,0.1111111111111111,False,False,4088
491,11,9,0.1111111111111111,False,False,5112
491,12,10,0.1,False,False,5418
491,13,11,0.09090909090909091,False,False,6442
491,14,12,0.08333333333333333,False,False,6725
491,15,13,0.15384615384615385,False,False,7022
491,16,14,0.14285714285714285,True,True,7272
492,2,2,1.0,True,False,881
493,2,2,1.0,True,False,1280
494,2,0,,False,False,2048
494,3,1,1.0,True,False,2886
495,2,2,1.0,True,False,1047
496,2,2,1.0,True,False,919
497,2,2,0.0,False,False,1284
497,3,3,0.0,False,False,2308
497,4,4,0.0,False,False,3332
497,5,5,0.0,False,False,3777
497,6,6,0.0,False,False,4387
497,7,7,0.0,False,False,4824
497,8,8,0.125,False,False,5214
497,9,9,0.0,False,False,5814
497,10,10,0.1,False,False,6838
497,11,11,0.18181818181818182,False,False,7326
497,12,12,0.25,False,False,8073
497,13,13,0.23076923076923078,False,False,8786
497,14,14,0.2857142857142857,False,False,9237
497,15,15,0.26666666666666666,False,False,9689
497,16,16,0.3125,True,True,10713
498,2,2,0.0,False,False,1614
498,3,3,0.3333333333333333,False,False,2415
498,4,4,0.0,False,False,3439
498,5,4,0.0,False,False,4463
498,6,4,0.0,False,False,5487
498,7,4,0.0,False,False,6511
498,8,5,0.2,False,False,7305
498,9,6,0.0,False,False,8100
498,10,7,0.14285714285714285,False,False,9124
498,11,8,0.25,False,False,10148
498,12,9,0.3333333333333333,False,False,11067
498,13,10,0.4,False,False,12091
498,14,11,0.45454545454545453,False,False,12958
498,15,12,0.3333333333333333,False,False,13743
498,16,13,0.38461538461538464,True,True,14758
499,2,2,1.0,True,False,720
